4,1690,15,1024,2,1749,36,1632,15,1024,36,1690,36,1463,35,1690,36,1690,15,1024,36,1195,4,1195,15,1024,4,1690,3,1690,4,1463,4,1690,15,1024,4,1632,34,1749,15,1024,36,1690,36,1632,34,1749,36,1690,15,1024,35,1690,4,1463,15,1024,4,1690,4,1195,4,1195,4,1690,15,1024,4,1463,35,1690
4,1690,15,1024,2,1405,36,1653,32,1697,36,1686,36,1543,35,1374,36,1676,1,1694,35,1986,4,1367,2,1266,4,1660,4,1130,4,1255,4,1636,34,1681,4,1463,35,1690,35,1044,36,1607,36,1680,1,1413,36,1571,3,1244,33,1413,4,1680,3,1439,4,1529,4,1607,3,1044,4,1480,35,1628,3,1690,36,1463
4,1690,15,1024,2,1057,36,1669,33,1694,36,1676,36,1607,35,1044,36,1636,2,1681,35,1534,4,1505,3,1244,4,1571,4,1367,3,1986,4,1480,35,1628,4,1195,36,1195,35,1986,36,1367,36,1505,3,1534,36,1231,4,1156,3,1044,4,1607,4,1302,4,1077,4,1669,34,1057,3,1811,36,1426,15,1024,36,1690
4,1690,15,1024,1,1413,36,1680,34,1266,36,1660,36,1653,34,1405,36,1571,3,1244,35,1044,4,1607,3,1811,4,1426,4,1543,3,1374,4,1231,36,1156,3,1690,36,1463,36,1367,35,1986,36,1130,4,1255,35,1439,4,1529,4,1130,4,1255,4,1636,2,1681,4,1367,35,1986,0,1697,36,1686,35,1690,36,1463
4,1690,15,1024,0,1415,36,1687,34,1681,36,1636,36,1680,33,1413,36,1480,3,1628,34,1057,4,1669,4,1156,4,1231,4,1653,2,1405,3,1811,36,1426,2,1749,36,1632,36,1607,35,1044,35,1211,4,1577,32,1697,4,1686,4,1543,3,1374,4,1660,34,1266,3,1534,36,1505,35,1439,36,1529,36,1463,35,1690
4,1690,15,1024,15,1024,36,1690,35,1044,36,1607,36,1690,15,1024,36,1367,3,1986,15,1024,4,1690,4,1367,3,1986,4,1690,15,1024,3,1044,36,1607,15,1024,36,1690,36,1690,15,1024,15,1024,4,1690,3,1044,4,1607,4,1690,15,1024,4,1367,35,1986,15,1024,36,1690,36,1367,35,1986,36,1690,15,1024
4,1690,15,1024,32,1415,36,1687,35,1244,36,1571,36,1680,1,1413,36,1231,4,1156,2,1057,4,1669,4,1529,3,1439,4,1653,34,1405,0,1697,36,1686,34,1749,36,1632,36,1607,3,1044,3,1211,4,1577,4,1077,4,1302,4,1543,35,1374,3,1628,36,1480,35,1534,36,1505,36,1676,33,1694,36,1463,3,1690
4,1690,15,1024,33,1413,36,1680,35,1439,36,1529,36,1653,2,1405,36,1077,4,1302,3,1044,4,1607,4,1636,2,1681,4,1543,35,1374,34,1266,36,1660,35,1690,36,1463,36,1367,3,1986,4,1130,4,1255,4,1480,3,1628,4,1130,36,1255,0,1697,36,1686,36,1367,35,1986,36,1571,3,1244,35,1690,4,1463
4,1690,15,1024,34,1057,36,1669,35,1628,36,1480,36,1607,3,1044,35,1811,4,1426,3,1534,4,1505,4,1686,0,1697,4,1367,35,1986,35,1439,36,1529,36,1195,36,1195,35,1986,4,1367,4,1505,3,1534,4,1676,1,1694,3,1044,36,1607,35,1244,36,1571,36,1669,34,1057,36,1077,4,1302,15,1024,4,1690
4,1690,15,1024,34,1405,36,1653,35,1811,36,1426,36,1543,3,1374,35,1439,4,1529,3,1986,4,1367,4,1676,33,1694,4,1130,36,1255,36,1077,36,1302,36,1463,35,1690,35,1044,4,1607,4,1680,1,1413,4,1636,34,1681,33,1413,36,1680,36,1231,36,1156,36,1607,3,1044,34,1266,4,1660,3,1690,4,1463
4,1690,15,1024,34,1749,36,1632,35,1986,36,1367,36,1463,3,1690,35,1044,4,1607,4,1195,4,1195,4,1607,35,1044,3,1690,36,1463,36,1367,35,1986,36,1632,34,1749,15,1024,4,1690,4,1632,34,1749,4,1367,35,1986,35,1690,36,1463,36,1607,35,1044,36,1195,4,1195,3,1044,4,1607,4,1463,3,1690
4,1690,15,1024,35,1044,36,1607,36,1077,36,1302,36,1367,3,1986,34,1266,4,1660,4,1367,3,1986,4,1480,35,1628,3,1044,36,1607,36,1571,35,1244,36,1690,15,1024,3,1044,4,1607,4,1367,35,1986,3,1811,36,1426,36,1367,35,1986,36,1676,1,1694,35,1044,4,1607,4,1231,4,1156,4,1690,15,1024
4,1690,15,1024,35,1211,36,1577,36,1156,36,1231,36,1255,4,1130,32,1697,4,1686,4,1505,3,1534,4,1302,36,1077,1,1413,36,1680,36,1676,33,1694,36,1632,2,1749,3,1986,4,1367,3,1840,36,1417,2,1266,36,1660,36,1653,34,1405,36,1426,3,1811,2,1057,4,1669,4,1636,2,1681,4,1463,35,1690
4,1690,15,1024,35,1374,36,1543,36,1231,36,1156,36,1130,4,1255,0,1697,4,1686,4,1607,3,1044,4,1077,36,1302,33,1413,36,1680,36,1676,1,1694,36,1463,3,1690,4,1367,3,1986,2,1405,36,1653,34,1266,36,1660,36,1653,2,1405,35,1811,4,1426,3,1986,4,1367,4,1636,34,1681,3,1690,36,1463
4,1690,15,1024,35,1534,36,1505,36,1302,36,1077,35,1986,4,1367,2,1266,4,1660,4,1669,2,1057,3,1628,36,1480,35,1044,36,1607,36,1571,3,1244,36,1195,4,1195,4,1607,3,1044,34,1057,36,1669,35,1811,36,1426,36,1367,3,1986,33,1694,4,1676,4,1505,3,1534,4,1231,36,1156,15,1024,36,1690
